"one","two"
8477,5414
8478,1647
8479,2792
8480,3230
8481,7974
8482,4436
8483,2295
8484,1114
8485,6452
8486,7524
8487,5020
8488,7601
8489,945
8490,1556
8491,2210
8492,7706
8493,7680
8494,4047
8495,7162
8496,6885
8497,163
8498,7189
8499,6179
8500,867
8501,5576
8502,1692
8503,5997
8504,3272
8505,5954
8506,8082
8507,7063
8508,3046
8509,1242
8510,6986
8511,4089
8512,1350
8513,4684
8514,3490
8515,8173
8516,7112
8517,5945
8518,59
8519,8322
8520,4144
8521,8065
8522,2327
8523,6750
8524,7813
8525,4876
8526,1109
8527,4466
8528,8330
8529,2028
8530,2576
8531,4012
8532,7344
8533,795
8534,1283
8535,6604
8536,2870
8537,3941
8538,1140
8539,2399
8540,5055
8541,3370
8542,7941
8543,1911
8544,3279
8545,4000
8546,7237
8547,8203
8548,7104
8549,1059
8550,6904
8551,4900
8552,349
8553,7366
8554,3137
8555,6242
8556,2859
8557,4509
8558,8442
8559,296
8560,2477
8561,8188
8562,4083
8563,3654
8564,8020
8565,5176
8566,7754
8567,5241
8568,1907
8569,2510
8570,6459
8571,2062
8572,2793
8573,4185
8574,1085
8575,5734
8576,1802
8577,3065
8578,3296
8579,3313
8580,5974
8581,6584
8582,3573
8583,4535
8584,4107
8585,1835
8586,3609
8587,5924
8588,2828
8589,8311
8590,8080
8591,5372
8592,3476
8593,2317
8594,3319
8595,6251
8596,4423
8597,4270
8598,5959
8599,4373
8600,3555
8601,8207
8602,2303
8603,7457
8604,4765
8605,2360
8606,1529
8607,1129
8608,4242
8609,6747
8610,54
8611,5837
8612,2408
8613,5500
8614,4010
8615,4968
8616,7085
8617,6242
8618,2906
8619,6189
8620,490
8621,4155
8622,4691
8623,1920
8624,630
8625,6747
8626,299
8627,2209
8628,8361
8629,4900
8630,6981
8631,3398
8632,624
8633,8421
8634,4228
8635,2156
8636,465
8637,1541
8638,4564
8639,1629
8640,5239
8641,8061
8642,1435
8643,4410
8644,6894
8645,2730
8646,8220
8647,2654
8648,5432
8649,4016
8650,2618
8651,5796
8652,3735
8653,3360
8654,1822
8655,6355
8656,6052
8657,4980
8658,8553
8659,8117
8660,781
8661,2917
8662,63
8663,7651
8664,1876
8665,2358
8666,5295
8667,4848
8668,348
8669,2104
8670,3200
8671,4301
8672,5168
8673,6571
8674,451
8675,6661
8676,4922
8677,6900
8678,1034
8679,5612
8680,6571
8681,4453
8682,712
8683,3536
8684,2463
8685,3474
8686,6733
8687,5785
8688,2853
8689,847
8690,147
8691,3467
8692,6552
8693,6052
8694,8573
8695,5255
8696,3814
8697,3459
8698,3544
8699,3379
8700,6921
8701,6564
8702,1795
8703,3196
8704,572
8705,5876
8706,667
8707,7699
8708,8580
8709,7048
8710,2786
8711,1891
8712,3800
8713,355
8714,5575
8715,4140
8716,5248
8717,7620
8718,5256
8719,3794
8720,2849
8721,2180
8722,8469
8723,8255
8724,924
8725,8126
8726,5165
8727,8608
8728,2067
8729,3178
8730,8414
8731,5832
8732,7605
8733,6636
8734,2604
8735,6201
8736,57
8737,625
8738,1401
8739,2389
8740,7724
8741,5261
8742,4755
8743,5273
8744,7168
8745,7121
8746,8090
8747,7201
8748,7836
8749,5433
8750,8722
8751,8242
8752,6630
8753,3968
8754,4377
8755,7001
8756,6882
8757,3115
8758,8659
8759,4933
8760,6227
8761,1606
8762,4044
8763,1880
8764,2847
8765,7509
8766,8147
8767,6780
8768,1613
8769,582
8770,2556
8771,809
8772,6191
8773,915
8774,171
8775,3844
8776,7798
8777,6841
8778,318
8779,4599
8780,1545
8781,5087
8782,3500
8783,3185
8784,772
8785,2204
8786,2254
8787,8005
8788,4801
8789,2984
8790,4497
8791,423
8792,351
8793,2714
8794,3123
8795,4844
8796,354
8797,4373
8798,1625
8799,1975
8800,2949
8801,4571
8802,5886
8803,5503
8804,3370
8805,7446
8806,8546
8807,1486
8808,6826
8809,8023
8810,2143
8811,2786
8812,770
8813,5310
8814,238
8815,2591
8816,6895
8817,3329
8818,3371
8819,8454
8820,2165
8821,7737
8822,6707
8823,4706
8824,4247
8825,7468
8826,1335
8827,5596
8828,4011
8829,8583
8830,1315
8831,1961
8832,1612
8833,5188
8834,1006
8835,3764
8836,3287
8837,7038
8838,2933
8839,2283
8840,354
8841,4964
8842,2847
8843,5305
8844,2466
8845,5039
8846,6576
8847,2068
8848,581
8849,1195
8850,3259
8851,4567
8852,1108
8853,1060
8854,534
8855,4299
8856,5759
8857,6955
8858,8828
8859,1778
8860,1928
8861,8730
8862,3156
8863,7568
8864,6607
8865,6613
8866,4940
8867,8403
8868,6784
8869,8098
8870,148
8871,2991
8872,2760
8873,535
8874,5516
8875,1920
8876,2476
8877,8147
8878,7452
8879,6163
8880,7126
8881,7584
8882,4188
8883,8793
8884,3011
8885,771
8886,6057
8887,8586
8888,8220
8889,3130
8890,7139
8891,3976
8892,4725
8893,2498
8894,7986
8895,3
8896,3341
8897,1021
8898,6430
8899,8639
8900,5670
8901,8482
8902,4680
8903,2658
8904,7409
8905,2625
8906,2763
8907,5615
8908,3498
8909,3850
8910,6951
8911,6831
8912,5815
8913,854
8914,3896
8915,1913
8916,4167
8917,1453
8918,5746
8919,5283
8920,5538
8921,2214
8922,1800
8923,121
8924,270
8925,8714
8926,828
8927,3798
8928,3450
8929,6721
8930,1208
8931,7694
8932,6297
8933,6802
8934,325
8935,8722
8936,4774
8937,2609
8938,193
8939,3687
8940,4210
8941,1285
8942,3380
8943,3457
8944,5024
8945,8040
8946,7655
8947,5626
8948,2503
8949,3806
8950,2903
8951,7932
8952,8940
8953,1658
8954,1652
8955,540
8956,8233
8957,5745
8958,479
8959,6472
8960,7043
8961,1747
8962,2200
8963,4721
8964,2725
8965,2896
8966,538
8967,7544
8968,4815
8969,6680
8970,159
8971,2800
8972,4892
8973,4410
8974,8685
8975,5555
8976,2191
8977,1962
8978,6036
8979,8803
8980,440
8981,1190
8982,7854
8983,4210
8984,4394
8985,8028
8986,6933
8987,7882
8988,1848
8989,3292
8990,1589
8991,678
8992,4218
8993,3401
8994,5840
8995,3328
8996,6380
8997,3254
8998,8559
8999,7258
9000,7800
9001,2534
9002,5671
9003,2184
9004,2949
9005,8166
9006,268
9007,8399
9008,4258
9009,1454
9010,1255
9011,2568
9012,3154
9013,8656
9014,4232
9015,7512
9016,4590
9017,2752
9018,5269
9019,2772
9020,3247
9021,732
9022,721
9023,8412
9024,3046
9025,919
9026,3698
9027,3092
9028,8830
9029,1047
9030,4848
9031,3664
9032,1478
9033,6649
9034,5072
9035,1119
9036,3057
9037,8512
9038,6948
9039,6439
9040,970
9041,5707
9042,8838
9043,7090
9044,830
9045,6117
9046,1462
9047,5468
9048,5959
9049,1305
9050,2186
9051,6999
9052,1322
9053,2580
9054,5748
9055,4017
9056,2106
9057,2568
9058,5016
9059,1699
9060,6030
9061,5237
9062,5061
9063,6055
9064,8628
9065,2524
9066,604
9067,3351
9068,8686
9069,2138
9070,1441
9071,8802
9072,3768
9073,7422
9074,5549
9075,8068
9076,4274
9077,8736
9078,879
9079,3821
9080,8418
9081,3511
9082,2582
9083,8897
9084,5337
9085,306
9086,4577
9087,560
9088,4247
9089,3984
9090,5573
9091,1682
9092,2048
9093,7266
9094,1526
9095,4203
9096,8564
9097,1988
9098,5398
9099,2956
9100,6105
9101,5400
9102,3837
9103,7384
9104,7901
9105,8427
9106,2735
9107,2433
9108,4175
9109,8328
9110,6163
9111,1537
9112,3040
9113,8108
9114,3564
9115,531
9116,2933
9117,90
9118,1933
9119,7724
9120,4052
9121,8193
9122,7445
9123,1855
9124,8352
9125,2513
9126,659
9127,3992
9128,3065
9129,5243
9130,895
9131,4487
9132,1598
9133,2250
9134,1112
9135,6162
9136,114
9137,7909
9138,165
9139,5463
9140,1792
9141,1283
9142,6057
9143,7296
9144,2658
9145,1707
9146,6028
9147,4876
9148,428
9149,7312
9150,2930
9151,3833
9152,892
9153,4819
9154,7120
9155,463
9156,6849
9157,7967
9158,7908
9159,2786
9160,1572
9161,5139
9162,7350
9163,5337
9164,8980
9165,3579
9166,8391
9167,3399
9168,65
9169,3003
9170,450
9171,7035
9172,685
9173,2122
9174,4593
9175,4630
9176,3084
9177,3916
9178,2400
9179,7510
9180,9002
9181,3217
9182,8704
9183,3169
9184,6789
9185,5308
9186,3586
9187,907
9188,7287
9189,6040
9190,8191
9191,8488
9192,8067
9193,390
9194,7204
9195,2264
9196,5420
9197,4400
9198,2759
9199,800
9200,2876
9201,1501
9202,5524
9203,6786
9204,1650
9205,2708
9206,7982
9207,1860
9208,5629
9209,3669
9210,2721
9211,6639
9212,2340
9213,401
9214,3973
9215,6562
9216,438
9217,7565
9218,8819
9219,1359
9220,1857
9221,1660
9222,9184
9223,5289
9224,2121
9225,3637
9226,8395
9227,8094
9228,3130
9229,6169
9230,462
9231,1454
9232,5304
9233,5414
9234,5508
9235,1724
9236,5252
9237,4862
9238,3344
9239,7744
9240,8038
9241,3958
9242,974
9243,7304
9244,1485
9245,4158
9246,854
9247,6623
9248,5546
9249,7527
9250,7746
9251,3900
9252,5969
9253,6012
9254,2056
9255,327
9256,5253
9257,2539
9258,6413
9259,2574
9260,8167
9261,9217
9262,2136
9263,297
9264,8707
9265,6734
9266,8862
9267,4073
9268,3985
9269,8181
9270,5545
9271,3945
9272,7441
9273,3303
9274,8146
9275,3432
9276,7798
9277,7760
9278,6379
9279,1745
9280,2045
9281,3783
9282,5495
9283,5596
9284,1324
9285,1457
9286,8450
9287,4940
9288,4848
9289,8072
9290,7093
9291,2070
9292,7589
9293,993
9294,4451
9295,4112
9296,8769
9297,7606
9298,2811
9299,8941
9300,4326
9301,7009
9302,2777
9303,4959
9304,3316
9305,7544
9306,8968
9307,7292
9308,6560
9309,5574
9310,2247
9311,1660
9312,852
9313,7776
9314,7355
9315,2841
9316,7894
9317,5167
9318,4773
9319,7650
9320,2553
9321,9079
9322,5348
9323,2403
9324,201
9325,7088
9326,2689
9327,8672
9328,7067
9329,3599
9330,8115
9331,1899
9332,4095
9333,1115
9334,8582
9335,530
9336,1528
9337,6532
9338,6552
9339,5611
9340,6106
9341,8142
9342,3534
9343,6348
9344,6534
9345,3049
9346,4772
9347,1939
9348,2038
9349,6877
9350,4138
9351,5186
9352,3693
9353,4925
9354,4385
9355,6334
9356,6529
9357,3531
9358,2280
9359,7499
9360,5013
9361,753
9362,6291
9363,521
9364,4099
9365,7004
9366,6202
9367,6954
9368,2090
9369,754
9370,1631
9371,5523
9372,2323
9373,3202
9374,9339
9375,1505
9376,4178
9377,1068
9378,490
9379,6638
9380,5197
9381,6047
9382,7197
9383,7507
9384,1778
9385,2130
9386,4023
9387,7591
9388,2873
9389,91
9390,133
9391,5908
9392,4705
9393,6734
9394,3263
9395,3420
9396,6813
9397,5659
9398,4297
9399,3045
9400,3816
9401,2019
9402,4538
9403,7464
9404,8689
9405,6629
9406,1891
9407,6987
9408,2672
9409,4342
9410,2358
9411,3063
9412,7002
9413,7558
9414,7159
9415,5297
9416,3750
9417,6970
9418,4286
9419,3389
9420,374
9421,34
9422,2352
9423,6358
9424,2776
9425,5547
9426,151
9427,1527
9428,5512
9429,7061
9430,9262
9431,3656
9432,3099
9433,649
9434,63
9435,8961
9436,2238
9437,8691
9438,5514
9439,6077
9440,6623
9441,8379
9442,622
9443,8820
9444,8211
9445,1476
9446,5306
9447,8301
9448,3885
9449,3057
9450,5453
9451,1655
9452,5557
9453,5708
9454,6301
9455,546
9456,8667
9457,507
9458,7579
9459,9337
9460,4303
9461,9419
9462,7538
9463,6749
9464,2938
9465,2214
9466,9367
9467,1250
9468,7238
9469,3546
9470,7131
9471,3156
9472,5678
9473,6920
9474,3033
9475,9297
9476,6688
9477,3623
9478,1224
9479,8580
9480,3079
9481,7032
9482,8609
9483,2913
9484,7396
9485,4490
9486,3561
9487,7182
9488,4960
9489,2171
9490,8043
9491,5857
9492,4853
9493,4316
9494,7614
9495,895
9496,8356
9497,1279
9498,7968
9499,6280
9500,455
9501,8794
9502,8623
9503,2013
9504,672
9505,3098
9506,2142
9507,5203
9508,7869
9509,4739
9510,6813
9511,518
9512,4947
9513,357
9514,1279
9515,6819
9516,3223
9517,8234
9518,7519
9519,1314
9520,8846
9521,7414
9522,478
9523,8597
9524,4110
9525,3435
9526,5893
9527,6009
9528,6102
9529,7480
9530,727
9531,4082
9532,6592
9533,1448
9534,1881
9535,4162
9536,1657
9537,6572
9538,2703
9539,2064
9540,2327
9541,6951
9542,8938
9543,8394
9544,2000
9545,1152
9546,3663
9547,3645
9548,5734
9549,2561
9550,9421
9551,6501
9552,9290
9553,2874
9554,172
9555,1043
9556,5980
9557,5064
9558,3985
9559,6811
9560,1191
9561,6930
9562,1318
9563,5731
9564,586
9565,1352
9566,7613
9567,2016
9568,8018
9569,8957
9570,8990
9571,6846
9572,7172
9573,5840
9574,6754
9575,8808
9576,989
9577,542
9578,9408
9579,7510
9580,512
9581,811
9582,3968
9583,3305
9584,5439
9585,2677
9586,417
9587,1325
9588,1213
9589,2577
9590,1457
9591,9350
9592,4827
9593,959
9594,1023
9595,9176
9596,6794
9597,4005
9598,2248
9599,361
9600,370
9601,4700
9602,7123
9603,1585
9604,7416
9605,8033
9606,8572
9607,9077
9608,5745
9609,5280
9610,5067
9611,3585
9612,6318
9613,693
9614,8439
9615,1959
9616,6273
9617,5151
9618,6750
9619,2732
9620,8961
9621,7096
9622,8129
9623,9412
9624,148
9625,9256
9626,8236
9627,2543
9628,1732
9629,990
9630,3163
9631,5800
9632,6366
9633,1131
9634,2635
9635,7473
9636,628
9637,5
9638,4864
9639,554
9640,6425
9641,966
9642,4927
9643,3102
9644,5587
9645,1478
9646,102
9647,5974
9648,8374
9649,6712
9650,7869
9651,1732
9652,919
9653,1178
9654,6105
9655,724
9656,5467
9657,5818
9658,1676
9659,8165
9660,55
9661,3511
9662,1506
9663,422
9664,4143
9665,8768
9666,4882
9667,9525
9668,5207
9669,7084
9670,2316
9671,7934
9672,4846
9673,801
9674,9120
9675,5192
9676,3736
9677,532
9678,4043
9679,2369
9680,4252
9681,3363
9682,8115
9683,6439
9684,7905
9685,4411
9686,479
9687,353
9688,6503
9689,554
9690,2087
9691,837
9692,6524
9693,8716
9694,2376
9695,3487
9696,494
9697,8697
9698,6313
9699,2903
9700,2836
9701,3631
9702,8754
9703,9186
9704,619
9705,2469
9706,610
9707,8591
9708,4893
9709,5803
9710,3261
9711,6968
9712,7596
9713,5215
9714,6581
9715,2615
9716,7453
9717,4072
9718,439
9719,2329
9720,2683
9721,6353
9722,1060
9723,1788
9724,3221
9725,2170
9726,5970
9727,3366
9728,7368
9729,6385
9730,3308
9731,2650
9732,4959
9733,2617
9734,7232
9735,2666
9736,2423
9737,5278
9738,5663
9739,4868
9740,827
9741,6559
9742,4336
9743,8630
9744,7684
9745,7037
9746,4492
9747,3147
9748,7902
9749,6041
9750,7771
9751,915
9752,2074
9753,1687
9754,6049
9755,5711
9756,7838
9757,946
9758,9620
9759,1520
9760,5017
9761,9161
9762,5453
9763,4798
9764,4630
9765,7500
9766,3759
9767,7207
9768,7072
9769,4274
9770,2586
9771,9717
9772,4191
9773,4481
9774,843
9775,2740
9776,6743
9777,9025
9778,2501
9779,8557
9780,7375
9781,4369
9782,9225
9783,1213
9784,2824
9785,6291
9786,3304
9787,8285
9788,6267
9789,288
9790,8802
9791,4678
9792,2507
9793,4258
9794,5341
9795,2913
9796,6178
9797,5877
9798,9299
9799,8917
9800,3236
9801,224
9802,2251
9803,2390
9804,6039
9805,9494
9806,1067
9807,7980
9808,2215
9809,6145
9810,8345
9811,6712
9812,189
9813,9625
9814,1976
9815,7189
9816,9253
9817,9684
9818,4786
9819,9435
9820,5728
9821,2642
9822,7074
9823,545
9824,8586
9825,7271
9826,9107
9827,8974
9828,561
9829,7828
9830,5377
9831,6523
9832,192
9833,1460
9834,1425
9835,669
9836,4219
9837,5745
9838,1327
9839,4325
9840,5834
9841,3661
9842,7874
9843,6839
9844,5763
9845,8688
9846,4788
9847,9504
9848,7258
9849,1957
9850,8486
9851,5897
9852,3550
9853,9683
9854,2722
9855,7994
9856,4567
9857,1599
9858,892
9859,1766
9860,819
9861,3976
9862,4301
9863,8157
9864,7091
9865,1110
9866,5925
9867,6358
9868,968
9869,7612
9870,5873
9871,2058
9872,2430
9873,4472
9874,3139
9875,3134
9876,4802
9877,2407
9878,3599
9879,6604
9880,5838
9881,122
9882,645
9883,2063
9884,9388
9885,5074
9886,2918
9887,7333
9888,1180
9889,2690
9890,2697
9891,4441
9892,8943
9893,7625
9894,227
9895,7160
9896,512
9897,246
9898,7078
9899,934
9900,7983
9901,660
9902,7879
9903,168
9904,2194
9905,2845
9906,943
9907,8595
9908,825
9909,7677
9910,497
9911,9110
9912,6946
9913,9782
9914,5724
9915,7481
9916,1407
9917,9346
9918,5468
9919,305
9920,4066
9921,7736
9922,7756
9923,212
9924,1513
9925,1184
9926,4679
9927,4701
9928,8185
9929,3126
9930,7470
9931,4460
9932,8495
9933,1995
9934,7051
9935,8909
9936,8204
9937,1388
9938,5831
9939,546
9940,5292
9941,3078
9942,721
9943,2810
9944,5306
9945,3461
9946,5110
9947,7199
9948,4290
9949,7267
9950,9266
9951,4110
9952,7227
9953,5238
9954,128
9955,563
9956,9210
9957,7797
9958,9247
9959,2307
9960,3908
9961,8026
9962,4991
9963,649
9964,564
9965,677
9966,855
9967,5638
9968,6931
9969,1524
9970,845
9971,2861
9972,2376
9973,2674
9974,1865
9975,85
9976,4536
9977,5392
9978,1350
9979,3195
9980,5282
9981,4856
9982,1904
9983,9509
9984,1876
9985,1469
9986,9224
9987,4328
9988,4565
9989,8760
9990,9936
9991,5500
9992,345
9993,8917
9994,4683
9995,7235
9996,4283
9997,52
9998,6830
9999,2000
10000,7054
10001,6758
10002,4377
10003,4191
10004,7608
10005,1404
10006,6662
10007,5378
10008,4571
10009,9255
10010,6968
10011,3671
10012,51
10013,2658
10014,7311
10015,6409
10016,6820
10017,8858
10018,705
10019,3323
10020,10018
10021,7752
10022,9284
10023,6840
10024,4130
10025,2750
10026,7075
10027,4183
10028,1651
10029,8327
10030,8883
10031,7146
10032,2847
10033,1295
10034,3633
10035,8776
10036,4797
10037,1369
10038,9553
10039,1100
10040,3157
10041,7026
10042,2826
10043,9800
10044,7006
10045,7909
10046,7606
10047,7001
10048,1354
10049,99
10050,5024
10051,2232
10052,8823
10053,7873
10054,218
10055,741
10056,2009
10057,329
10058,8023
10059,4116
10060,2006
10061,4803
10062,329
10063,185
10064,7312
10065,3703
10066,3312
10067,5894
10068,4736
10069,7476
10070,2455
10071,1187
10072,2714
10073,282
10074,9624
10075,4050
10076,7756
10077,586
10078,1949
10079,778
10080,9078
10081,9405
10082,10049
10083,8084
10084,8608
10085,6179
10086,3951
10087,5114
10088,2445
10089,2248
10090,106
10091,5206
10092,5790
10093,2187
10094,9136
10095,4525
10096,4629
10097,9796
10098,2528
10099,9600
10100,4369
10101,3470
10102,8064
10103,6509
10104,2584
10105,2209
10106,6516
10107,6478
10108,5257
10109,2540
10110,1774
10111,4764
10112,7444
10113,5783
10114,3339
10115,3999
10116,8502
10117,8684
10118,5816
10119,3046
10120,3275
10121,5789
10122,8930
10123,3626
10124,155
10125,943
10126,2903
10127,4454
10128,7464
10129,9045
10130,9679
10131,5256
10132,270
10133,7808
10134,7607
10135,4633
10136,1980
10137,1535
10138,4846
10139,841
10140,5996
10141,7461
10142,8401
10143,2124
10144,7500
10145,9199
10146,5072
10147,9649
10148,2009
10149,4987
10150,6835
10151,10064
10152,5528
10153,7491
10154,773
10155,7347
10156,6310
10157,5890
10158,2660
10159,7437
10160,6090
10161,6056
10162,157
10163,5222
10164,2066
10165,4021
10166,2796
10167,9145
10168,935
10169,3199
10170,9137
10171,6685
10172,5633
10173,3559
10174,2079
10175,5476
10176,3270
10177,3212
10178,823
10179,6227
10180,3477
10181,367
10182,6833
10183,3389
10184,194
10185,8023
10186,4191
10187,3599
10188,1905
10189,9920
10190,752
10191,9613
10192,7895
10193,8171
10194,4901
10195,828
10196,5870
10197,9258
10198,1697
10199,44
10200,6270
10201,6943
10202,5272
10203,3872
10204,6663
10205,9139
10206,424
10207,6402
10208,1206
10209,3643
10210,5757
10211,4349
10212,5347
10213,9229
10214,2152
10215,217
10216,7502
10217,6046
10218,6085
10219,10038
10220,3243
10221,962
10222,5391
10223,5441
10224,7282
10225,519
10226,3878
10227,4335
10228,9077
10229,486
10230,7532
10231,4635
10232,4045
10233,4335
10234,4505
10235,2579
10236,4556
10237,7144
10238,4299
10239,7018
10240,2184
10241,929
10242,2253
10243,44
10244,6017
10245,1201
10246,8312
10247,10039
10248,74
10249,4147
10250,2892
10251,5497
10252,2540
10253,5962
10254,8759
10255,10034
10256,9142
10257,2213
10258,9735
10259,7942
10260,3420
10261,2913
10262,9628
10263,2609
10264,8850
10265,2529
10266,2696
10267,6255
10268,1234
10269,7155
10270,8289
10271,9788
10272,8004
10273,1533
10274,10011
10275,6460
10276,4163
10277,3756
10278,2358
10279,1928
10280,8397
10281,8551
10282,7954
10283,2112
10284,6436
10285,10023
10286,3468
10287,2358
10288,1958
10289,8145
10290,8863
10291,4654
10292,5346
10293,8882
10294,9573
10295,1762
10296,3012
10297,3654
10298,3338
10299,1630
10300,8812
10301,758
10302,6153
10303,1863
10304,1206
10305,9407
10306,5533
10307,7820
10308,5267
10309,8524
10310,7184
10311,4647
10312,8863
10313,8981
10314,581
10315,4636
10316,970
10317,9407
10318,4831
10319,8191
10320,3014
10321,2932
10322,900
10323,4164
10324,5352
10325,1369
10326,3222
10327,4422
10328,8197
10329,3753
10330,5097
10331,278
10332,8402
10333,2686
10334,782
10335,1957
10336,9856
10337,5163
10338,6570
10339,7645
10340,1202
10341,1732
10342,6834
10343,1920
10344,2632
10345,143
10346,7046
10347,5288
10348,9701
10349,4939
10350,5684
10351,8499
10352,8432
10353,2977
10354,3066
10355,9474
10356,5225
10357,2801
10358,3459
10359,8937
10360,3999
10361,7769
10362,1075
10363,395
10364,10269
10365,4786
10366,4913
10367,7055
10368,931
10369,9392
10370,4012
10371,1434
10372,4661
10373,6968
10374,1961
10375,8956
10376,1209
10377,3083
10378,1854
10379,2778
10380,4216
10381,10262
10382,3613
10383,8376
10384,8330
10385,4699
10386,9476
10387,3687
10388,1316
10389,5144
10390,303
10391,1404
10392,2425
10393,2032
10394,3344
10395,2999
10396,4875
10397,3971
10398,3608
10399,225
10400,1512
10401,8680
10402,7439
10403,6001
10404,5331
10405,2947
10406,3427
10407,265
10408,3829
10409,5128
10410,9924
10411,5090
10412,8107
10413,7798
10414,459
10415,8650
10416,1116
10417,1181
10418,3926
10419,9976
10420,4082
10421,5804
10422,1785
10423,5832
10424,1313
10425,6193
10426,4236
10427,9029
10428,5415
10429,2598
10430,9374
10431,1711
10432,2704
10433,7161
10434,7922
10435,787
10436,9516
10437,4904
10438,4500
10439,2776
10440,7281
10441,742
10442,2667
10443,9267
10444,8262
10445,5310
10446,9478
10447,10328
10448,572
10449,10118
10450,2975
10451,3633
10452,8207
10453,5617
10454,8023
10455,3217
10456,9304
10457,1833
10458,7504
10459,5932
10460,6266
10461,10354
10462,8731
10463,9770
10464,8999
10465,3437
10466,7540
10467,10033
10468,5267
10469,9634
10470,7392
10471,3909
10472,5579
10473,4859
10474,8992
10475,2545
10476,4575
10477,2784
10478,2132
10479,9011
10480,5846
10481,5466
10482,9931
10483,4867
10484,6847
10485,10141
10486,6903
10487,7822
10488,3575
10489,6892
10490,9536
10491,3616
10492,651
10493,10338
10494,5650
10495,9760
10496,9122
10497,5293
10498,8470
10499,5886
10500,9964
10501,8998
10502,4673
10503,656
10504,2887
10505,7954
10506,4021
10507,32
10508,538
10509,3766
10510,8236
10511,843
10512,5077
10513,2496
10514,843
10515,6040
10516,3136
10517,2081
10518,476
10519,9805
10520,8601
10521,3874
10522,6844
10523,2710
10524,2615
10525,2428
10526,7977
10527,4848
10528,7337
10529,6397
10530,9908
10531,6488
10532,8164
10533,2963
10534,2270
10535,9015
10536,3103
10537,3635
10538,1920
10539,2660
10540,8396
10541,6911
10542,7171
10543,8052
10544,7581
10545,8298
10546,8708
10547,6985
10548,4628
10549,3546
10550,9925
10551,4095
10552,9571
10553,5357
10554,4642
10555,5127
10556,150
10557,7169
10558,10472
10559,7939
10560,2155
10561,7302
10562,9756
10563,2591
10564,300
10565,2554
10566,3345
10567,7246
10568,1204
10569,9082
10570,3476
10571,2720
10572,927
10573,2136
10574,4110
10575,2026
10576,302
10577,7673
10578,4523
10579,5449
10580,8255
10581,3203
10582,5770
10583,5691
10584,4232
10585,5425
10586,2471
10587,3514
10588,5225
10589,10422
10590,2923
10591,4041
10592,4890
10593,8086
